seller_id,total_items_sold,total_orders,product_revenue,freight_revenue,total_revenue,avg_item_price
38e679b9e0064cd94c6f035707344dae,30,28,3694.51,723.59,4418.1,123.15033333333334
6bb0724edf0b62fb91ac404873a97241,18,17,3653.0,763.52,4416.52,202.94444444444446
1b8356dabde1d35e17cef975c3f82730,61,56,3426.39,987.22,4413.61,56.17032786885246
070d165398b553f3b4b851c216b8a358,39,32,3393.16,1003.59,4396.75,87.00410256410257
3d8fa2f5b647373c8620330c4e077a9f,48,43,3571.73,818.82,4390.55,74.41104166666666
79ed755314cfe6df0daef2c6cd3022cd,25,23,3907.5,459.16,4366.66,156.3
edf96ef93ed595084bbcbd9224bd2894,28,25,3757.0,608.78,4365.78,134.17857142857142
96804ea39d96eb908e7c3afdb671bb9e,40,38,3610.7,755.06,4365.76,90.2675
2745f798279e0ed033addcc1474776d7,32,32,3668.53,696.46,4364.99,114.6415625
42fa4ee7240e9b8eb4576358ec142ba7,22,22,3845.7,518.77,4364.47,174.80454545454546
3c4e0452bff7a2a788179488d3d77032,36,32,3746.4,606.12,4352.52,104.06666666666666
9b1585752613ec342d03bbab9997ec48,3,3,4248.98,100.06,4349.04,1416.3266666666666
ed4311e67debd72b8610a5347a743087,26,25,3636.0,706.81,4342.81,139.84615384615384
6481e96574816ead57975da2c0f6d80d,43,32,3324.9,1015.96,4340.86,77.3232558139535
8b2492b7ff4468839593fafeed55bad9,45,29,3660.08,676.18,4336.26,81.33511111111112
276677b5d08786d5dce7c2149dcce48b,47,33,3522.0,798.64,4320.64,74.93617021276596
4c18691b6037662be2df78a765d98ab5,67,63,3195.52,1120.99,4316.51,47.694328358208956
2e13c71026e1a39ba5cc1b86dcb679aa,28,24,3793.0,517.21,4310.21,135.46428571428572
e8f6dc8e6a1dcde89d20e3995c8d90b3,48,36,2256.34,2051.68,4308.02,47.007083333333334
23a0ffca143a15b9b5bbdb7d552f626a,24,23,3718.51,585.77,4304.28,154.93791666666667
8c3b533c63cca56240f94f1e3a6b18ef,8,5,3312.16,989.61,4301.77,414.02
8090490573c6c0aa343a7231ebcb8c86,26,26,3871.12,426.91,4298.03,148.88923076923078
a44fb5a447105f8469bdf16bf9159f25,19,19,3706.1,586.61,4292.71,195.05789473684212
c731d18cea9bf687ffee82a241c25b11,26,24,3662.0,610.65,4272.65,140.84615384615384
df560393f3a51e74553ab94004ba5c87,29,28,3661.18,606.15,4267.33,126.24758620689656
a0415d9b25ede3c4b1e477e9916ffc03,10,10,4044.1,203.88,4247.98,404.41
9646c3513289980f17226a2fc4720dbd,78,71,3039.3,1208.02,4247.32,38.965384615384615
5f5b43b2bffa8656e4bc6efeb13cc649,29,27,3677.2,555.45,4232.65,126.8
2d2c62bef4c8ba0dd74e0e228e808539,16,16,3749.0,481.48,4230.48,234.3125
994f04b3718c2bab35c2adfa8afecd2a,57,49,3445.7,775.51,4221.21,60.45087719298245
e7d5b006eb624f13074497221eb37807,63,28,3478.93,741.49,4220.42,55.221111111111114
f35b3c613c4f7b2275f4185d0a3c59ec,9,9,4047.25,167.04,4214.29,449.69444444444446
643214e62b870443ccbe55ab29a4dccf,68,66,3270.13,929.65,4199.78,48.09014705882353
2a167ca73899c85001a837d8fb4962f6,3,2,4097.0,100.62,4197.62,1365.6666666666667
08cdbae123ff67ca4e36d9d641ce0119,6,4,3098.99,1096.47,4195.46,516.4983333333333
bede56095ba33c42038fb85f707b8a42,2,2,3973.9,210.87,4184.77,1986.95
21e83881401b92b49fb09a16d3852291,15,14,3588.05,594.48,4182.53,239.20333333333335
5d3bb11474a06bdc23fb9e89f1164ee0,32,31,3654.6,524.22,4178.82,114.20625
3bdff180c7e1f6551a643b99c265a120,61,59,3114.9,1046.96,4161.86,51.06393442622951
71039d19d4303bf9054d69e9a9236699,38,35,3537.2,621.45,4158.65,93.08421052631579
e70053bf73d1b5863932e53a9fa47496,7,7,4025.0,133.58,4158.58,575.0
38874e327ce94d11390b96eb42d61928,6,6,3779.94,378.49,4158.43,629.99
2d50d6282f8aa2257819a77bfaa0efe0,45,44,3353.48,798.04,4151.52,74.52177777777777
33ac3e28642ab8bda860a2f693000e78,35,34,3661.03,490.09,4151.12,104.60085714285714
594f9aaa48e5bf431f011ddc5669b0d5,38,37,3248.8,887.61,4136.41,85.49473684210527
5d9dc90a686a8fddacffab6bab5653a3,12,12,3761.94,369.33,4131.27,313.495
d57e18d5f73c7ccb7f7339b61166898d,63,61,3187.7,923.49,4111.19,50.5984126984127
c0563dd588b775f2e37747ef6ad6c92c,28,28,3697.2,397.48,4094.68,132.04285714285714
77e4abfd739aed9c46480f90f81c0eb4,18,18,3736.99,355.22,4092.21,207.61055555555555
1838dd9b8977065acf51d95e0053ea7a,67,64,2820.3,1255.58,4075.88,42.09402985074627
b1fecf4da1fa2689bccffa0121953643,20,19,3669.64,397.08,4066.72,183.482
6b90f847357d8981edd79a1eb1bf0acb,47,45,3322.08,737.65,4059.73,70.68255319148936
cfd7ddab722b902f7ac5b5f3ba6d723d,13,12,3385.03,673.08,4058.11,260.3869230769231
f0837c8d71434931d9e38e7b79234797,23,22,3446.9,602.46,4049.36,149.86521739130436
a2b5b6105ea5942300631d2e76f4ffe0,16,16,3286.69,722.65,4009.34,205.418125
3c010235b7345c92f125d14ee232a76b,15,15,3578.0,427.32,4005.32,238.53333333333333
7f2617c58d5d06806987308b45654351,23,22,3656.8,326.47,3983.27,158.9913043478261
dd533b429f380718b70ad9922c294bae,45,41,2819.77,1151.21,3970.98,62.66155555555556
4da0e408c99d2fdc2126dc9fce518060,54,44,3026.0,938.73,3964.73,56.03703703703704
b1ac6ea7895bc3dd6f0f6f4abbdd2821,41,40,3139.0,825.33,3964.33,76.5609756097561
432c37c9dfba871172ec162e20118b8c,57,46,2968.87,969.67,3938.54,52.08543859649123
eb4df17aed01d918c65f0f8d650900c0,11,11,3739.87,185.59,3925.46,339.98818181818183
f7ccf836d21b2fb1de37564105216cc1,74,70,2787.4,1123.04,3910.44,37.667567567567566
f4db9b37944bcb8873e6b456ee190bbf,22,21,3409.78,500.16,3909.94,154.99
a17f621c590ea0fab3d5d883e1630ec6,80,65,2778.58,1122.96,3901.54,34.73225
ec80e49e69745ab6c14f984bf2149423,12,12,3709.0,188.31,3897.31,309.0833333333333
c9aafcd0621b2207c10e32c649cada4d,52,44,2997.25,888.65,3885.9,57.63942307692308
1d0997ff06b524ce9289ffd75114ecd3,3,3,3747.0,126.57,3873.57,1249.0
0c7533c71df861ec58ad7ff999ed0e8d,73,61,2989.3,874.21,3863.51,40.94931506849315
960945e1a9535cbc0cd6ddd35fbe7ae8,29,28,3381.73,479.8,3861.53,116.61137931034483
8ff38bc3969e67c36c48343a07090f66,8,2,3472.0,387.56,3859.56,434.0
aae3bfea055532c57fb453ed3ec80b30,50,48,3057.92,799.25,3857.17,61.1584
3364a91ec4d56c98e44174de954b94f6,6,6,3579.94,273.91,3853.85,596.6566666666666
3b872fd4747f01cc56206f2934198618,27,25,2726.74,1116.37,3843.11,100.99037037037037
4677a5437afda5fa7140b927b07be1cc,11,11,3415.7,420.0,3835.7,310.5181818181818
e48b04bf1aa1ef711caebeb7aede6180,25,25,3187.1,645.63,3832.73,127.484
218f991754f360af9c2daa5e0b8e990c,17,14,3554.32,265.22,3819.54,209.07764705882352
f326006815956455b2859abd58fe7e39,30,9,3147.16,666.02,3813.18,104.90533333333333
5f1dc28029d2c244352a68107ec2b542,78,62,2807.3,996.16,3803.46,35.991025641025644
c8b3445d737de6befde0c88ede534a5e,36,30,3149.04,651.75,3800.79,87.47333333333333
244c2f1bff6afe1f2eaf9bfe9b2aed38,27,23,2580.0,1214.87,3794.87,95.55555555555556
977f9f63dd360c2a32ece2f93ad6d306,25,24,2858.87,934.98,3793.85,114.3548
a938325a4b357fd23a6a4d5bb126408e,25,24,3231.0,560.81,3791.81,129.24
f2336e113377dd21c744d9c4fc8293a9,4,4,3563.0,199.08,3762.08,890.75
54c04bdb5ec46762f8f08c7e8f86ed4a,19,18,3281.66,476.12,3757.78,172.71894736842106
5bc24d989e71e93c33e50a7782431b0e,17,17,3148.0,588.53,3736.53,185.1764705882353
cb3dd9ce66268c7a3ca7241ac70ab58c,52,50,2879.76,845.95,3725.71,55.38
52562a9f449c3dc3d53f5f5b9ed74903,14,14,3266.6,444.04,3710.64,233.32857142857142
bce6a5ecf98e99fd2a8868b15c51f04b,15,14,3464.9,241.6,3706.5,230.99333333333334
430315b7bb4b6e4b3c978f9dfa9b0558,21,20,3118.4,586.23,3704.63,148.4952380952381
cce6ab8d1682639fe45ab70234f1665f,66,63,2522.7,1167.44,3690.14,38.222727272727276
cb5df0dcb9e280b1780e9d589889f2c7,19,16,2934.72,754.49,3689.21,154.45894736842106
ed46f1eb4a638113deb2a1137b5f22e9,4,4,3470.0,216.68,3686.68,867.5
5c6d4016c2a288f074fa0848a2b653d2,35,32,3159.0,514.17,3673.17,90.25714285714285
0ebd97a106433a45a4aebe57c1799778,32,31,3046.8,614.88,3661.68,95.2125
a6fe7de3d16f6149ffe280349a8535a0,52,51,2904.8,742.62,3647.42,55.86153846153846
e89c4adbe7b1d0819dbb636e16461cf1,25,24,3181.3,454.85,3636.15,127.252
318f287a62ab7ac10b703ac37435a231,62,52,2517.48,1117.12,3634.6,40.604516129032255
2a1348e9addc1af5aaa619b1a3679d6b,55,52,2843.0,788.4,3631.4,51.69090909090909
b8555308bfdb4ca1ed54325a58da9a97,28,26,3047.2,582.83,3630.03,108.82857142857142
c64a2aec32cc408a8a4c6d7c46017f91,9,9,3221.5,406.67,3628.17,357.94444444444446
6750d71153f00fc58829af2a8ef1bcf1,6,6,3514.0,112.5,3626.5,585.6666666666666
d93919c944be9cff128f6c9cb899eacb,33,33,2666.7,957.31,3624.01,80.80909090909091
244b04680fdbded0acf5aebd9c92b44a,3,3,3477.7,138.81,3616.51,1159.2333333333333
c394e193cda3b4225ff2094d32184849,12,3,3419.88,191.56,3611.44,284.99
afa6714acee029b2dfdf357e5579cc03,17,16,3220.76,382.82,3603.58,189.4564705882353
585175ec331ea177fa47199e39a6170a,1,1,3549.0,53.47,3602.47,3549.0
ae7ab174effdead6c241e547e4ca13f0,7,6,2778.6,795.46,3574.06,396.9428571428571
974cf2cb8f4b7add98709c30df02fe10,33,33,2982.67,577.01,3559.68,90.3839393939394
20d83f3ef0e6925fd74bfd59170babf7,54,40,2903.6,653.61,3557.21,53.77037037037037
d17f467e4bf608a510c20d82f4ba3b6b,12,12,3021.66,534.89,3556.55,251.805
5b51032eddd242adc84c38acab88f23d,14,12,3280.0,268.95,3548.95,234.28571428571428
aeb36d67f1414f234d42a29e27cf1f17,4,4,3263.8,284.3,3548.1,815.95
f593898ec748b7a8cb81fc04edafd98a,23,20,2813.04,728.08,3541.12,122.30608695652174
8d79c8a04e42d722a75097ce5cbcf2ef,28,27,2777.72,757.44,3535.16,99.20428571428572
bb7a14e229b1c95156719c3d9552eeee,11,11,3190.1,329.35,3519.45,290.0090909090909
f61c63d13f7cd800549d5acdd390ae72,26,26,3072.3,429.39,3501.69,118.16538461538461
b335c59ab742f751a85db9c411a86739,35,33,2873.34,607.38,3480.72,82.09542857142857
1771297ac436903d1dd6b0e9279aa505,36,28,2881.27,585.16,3466.43,80.03527777777778
fce62094ffe6a4009188ec44e681dfdd,11,4,2969.7,482.93,3452.63,269.9727272727273
2156f2671501a81034d7d07f217609d0,22,22,2981.5,452.39,3433.89,135.52272727272728
55f7a3319d80f7fdf078b8f03e6725fe,22,22,3013.78,406.67,3420.45,136.99
f7720c4fa8e3aba4546301ab80ea1f1b,78,60,2083.45,1335.52,3418.97,26.710897435897436
1ce3ae5a399804d1a87e706f8a813c3e,44,40,2563.0,853.69,3416.69,58.25
bd697db56ff8e7c9cd1abeb7f72029b2,22,22,3069.78,345.42,3415.2,139.53545454545454
a1474fd46fd3430168f7ec202da39408,14,12,2752.5,661.02,3413.52,196.60714285714286
5bc55dbe2f12b6af6d83ed46023e0dc8,21,17,2992.1,417.28,3409.38,142.48095238095237
3fd1e727ba94cfe122d165e176ce7967,38,37,2805.2,589.22,3394.42,73.82105263157895
5cbbd5a299cab112b7bf23862255e43e,38,36,2726.06,659.15,3385.21,71.73842105263158
49e7217cfe4e427191c378ec626d8737,14,13,3002.7,375.61,3378.31,214.47857142857143
d25aa0aaacb370e912f8cf6efeba38b3,21,17,2658.45,714.68,3373.13,126.59285714285714
e99e927c81e3f51739c94fcdfca9f10f,25,22,2702.83,657.64,3360.47,108.1132
5b35136197710e16ac5e7b7c2bd4ea85,9,7,3104.2,246.09,3350.29,344.9111111111111
cd06602b43d8800bd0afad514919d35c,53,44,2588.07,747.26,3335.33,48.83150943396227
31561f325664a8a7aba4c8d0c3a9b3db,38,36,2702.19,627.17,3329.36,71.11026315789474
fd386aa7bed2af3c7035c65506c9b4a3,76,69,2304.15,1012.02,3316.17,30.31776315789474
4305fe92735c8a43d154ff6dd2b8d927,21,19,2885.9,428.35,3314.25,137.42380952380952
33576ec5412fb5905d876f12f33bfde6,32,31,2718.0,569.98,3287.98,84.9375
51702dc2a3e106c76dbff722b5bf0726,14,13,2705.1,581.94,3287.04,193.22142857142856
efcd8d2104f1a05d028af7bad20d974b,51,47,2424.78,855.41,3280.19,47.54470588235294
730937bf88cb151eb2eb849f642fc213,26,22,2821.2,455.97,3277.17,108.50769230769231
850913d59ce317156b00f3705f1c3edb,34,32,2690.0,580.96,3270.96,79.11764705882354
b494891378bd8f4560abe576c52deacd,22,20,2958.9,311.92,3270.82,134.49545454545455
ede0c03645598cdfc63ca8237acbe73d,50,46,2518.37,751.5,3269.87,50.3674
df56d7b40d437f88407c5f78b63bc328,25,22,2791.28,460.22,3251.5,111.6512
60562ab00b8054280520d390c8c0045c,17,17,2943.0,304.09,3247.09,173.11764705882354
d9e8c084b68fe958861d8f2c21202e6b,12,9,3050.0,181.86,3231.86,254.16666666666666
d93844a9c55ba7ce353388bcf849ea56,14,12,2708.5,521.02,3229.52,193.46428571428572
3cfa1358a6caa965278721344c8d76f2,5,5,3140.28,81.25,3221.53,628.056
4992e76a42cb3aad7a7047e0d3d7e729,74,57,2211.1,1007.47,3218.57,29.87972972972973
4c8545742faaf58fafd5fd14d25d75cf,4,4,3020.0,196.31,3216.31,755.0
a369d693961cb93b61ca2cc518872a85,18,11,2597.0,616.79,3213.79,144.27777777777777
8ab42aa58097fd4668d60cc648225d5f,26,20,2616.75,593.64,3210.39,100.64423076923077
6338ea67c41078a46ad99cc009654956,44,37,2286.09,924.3,3210.39,51.956590909090906
ffa6adafb71b807dc13159e26431354c,18,18,2669.9,537.08,3206.98,148.32777777777778
fec6275253471ace26d209bbaa64cd0f,10,9,2840.0,355.67,3195.67,284.0
f44b6f775a2b390380e0e30b5c9d3eee,10,10,2930.0,258.24,3188.24,293.0
1996942dc085d7773ba77a529b163cd0,10,10,2943.51,239.92,3183.43,294.351
be9a160a9011f627c3e121d076c1ec7b,7,7,2934.0,248.52,3182.52,419.14285714285717
4342d4b2ba6b161468c63a7e7cfce593,20,20,2867.1,296.21,3163.31,143.355
0885aaf116795758dfeb5f1032487bcd,30,28,2648.0,514.32,3162.32,88.26666666666667
612a743d294c27884fb7b80d2b19ba35,3,2,3057.7,104.45,3162.15,1019.2333333333333
56e361f411e38dcef17cdc2a3d99628b,10,5,1298.0,1857.76,3155.76,129.8
1987cd4be10fe09ee50454f9c354d1c6,16,14,2877.7,257.53,3135.23,179.85625
8f54d64f28a993550aa7943f12572959,16,15,2755.5,377.62,3133.12,172.21875
157c3e4b42f81ac4a44e8b1ca2fe9876,31,23,2548.5,583.32,3131.82,82.20967741935483
9906e7aa42a3c067b7c9a564d01c4320,16,12,2619.0,496.6,3115.6,163.6875
13074f016982ff2bd6c58ced8682f000,15,14,2116.0,995.7,3111.7,141.06666666666666
9c068d10aca38e85c50202e17b4a7e88,17,17,2658.9,449.93,3108.83,156.40588235294118
62c50c1af4dfdc4149d25c5222043d39,19,14,2785.72,310.31,3096.03,146.61684210526315
82bd0703a4aefd6b599e5bfdaed378fb,24,21,2692.28,392.56,3084.84,112.17833333333333
d32e3909cfb714fb2a6cb092c85b9c5f,11,10,2827.9,251.0,3078.9,257.08181818181816
820cc752a266cdc6c1a1e61dd4583330,15,15,2802.8,275.97,3078.77,186.85333333333332
b1204cfda1d4948679db3cfc0d3cb95c,11,7,2903.7,174.45,3078.15,263.9727272727273
78744a20ee2f80ba64f6804c25def2b8,6,6,2715.0,353.85,3068.85,452.5
d3dcf0604eabf0224fbd5948b5e02f69,9,9,2902.3,165.11,3067.41,322.47777777777776
082e0bf4cb865a6533b1e8e498cc0255,23,11,2073.3,991.03,3064.33,90.14347826086957
b74d1c09cb380e1d03a6f859c6f4224b,39,31,2221.6,831.6,3053.2,56.96410256410256
ccf8813e5a7d6c84d865cd38bfc2b130,26,26,2635.5,415.79,3051.29,101.36538461538461
f125f3a310c2e5f822d116147de1e474,22,16,2761.4,287.89,3049.29,125.51818181818182
3504c0cb71d7fa48d967e0e4c94d59d9,53,53,2349.94,687.37,3037.31,44.338490566037734
5a93f3ab0ef4c84ed5e1b5dbf23978bc,44,39,2338.25,697.14,3035.39,53.14204545454545
0bb738e4d789e63e2267697c42d35a2d,31,30,2388.3,642.34,3030.64,77.04193548387097
1d4587203296c8f4ad134dc286fa6db0,43,42,2323.3,704.24,3027.54,54.03023255813954
dd58ee93286b0821565574c570e9e1dc,2,2,2948.0,75.31,3023.31,1474.0
f214d28e8d8e3ef068748498ccc2f813,59,54,2212.41,809.11,3021.52,37.498474576271185
606ce7768feac12c5e8bd58db8b08f0f,5,5,2916.6,102.26,3018.86,583.32
e908c0f3646e8b60375734a350d95d71,1,1,2951.0,58.53,3009.53,2951.0
b56906f7fd1696e043f1bcce164c487b,42,40,2148.49,846.93,2995.42,51.15452380952381
6f229cc508fc6915ed5c499efd93baa4,14,13,2654.8,333.88,2988.68,189.62857142857143
5abb8ea023c77787f2c15da891c8d384,13,13,2241.0,746.2,2987.2,172.3846153846154
f805b96fa705ba7995a221f1749dc141,7,7,2744.44,242.43,2986.87,392.0628571428571
fe26f3ecb51a15e6d8335cd92da42562,7,7,2708.96,262.59,2971.55,386.9942857142857
052577151711aec5c744fe12e66db3e1,4,4,2748.0,222.42,2970.42,687.0
d3f39f05462b79a4562d35893a28f159,38,34,2411.3,557.47,2968.77,63.455263157894734
47efca563408aae19bb7206c2d969ea9,12,12,2522.0,443.32,2965.32,210.16666666666666
f1b93673502375d491780bb49d615dbc,10,8,2638.93,320.35,2959.28,263.893
cac876b37d3abcd6bd76caca30277996,33,27,2229.77,729.02,2958.79,67.56878787878787
323ce52b5b81df2cd804b017b7f09aa7,30,30,2554.2,401.47,2955.67,85.14
4b0fdb526525f9890eb145bf1534640e,20,18,2419.0,535.21,2954.21,120.95
116ccb1a1604bc88e4d234a8c23f33de,73,61,2004.89,943.44,2948.33,27.464246575342464
888faa8bfb0b159c37de6d898b961c31,23,19,2418.3,526.7,2945.0,105.14347826086957
daeb5653dd96c1b11860f72209795012,41,40,2305.9,632.16,2938.06,56.24146341463415
bc302730ea8cf49b5c74f579febb5bbf,11,11,2640.9,289.27,2930.17,240.0818181818182
655220df33262c7e0c4949a147366f94,15,13,2245.0,681.53,2926.53,149.66666666666666
04aba03279157f6d4e0fe8ccaf21963c,16,16,2575.9,346.43,2922.33,160.99375
2c4c47cb51acd5ea5db5e0ae0e26542a,15,12,2575.9,341.47,2917.37,171.72666666666666
5160d23075764e18e07c1f4a87fad743,39,34,2429.0,486.42,2915.42,62.282051282051285
0725b8c0f3f906e58f70cbe76b7c748c,37,17,2190.3,715.69,2905.99,59.1972972972973
41ab63a91b8b264e8c8780368bf1dd5b,13,12,2571.95,302.27,2874.22,197.84230769230768
491a5ada3aa1678414e990262c4bbdc1,2,2,2840.0,33.81,2873.81,1420.0
f1c1ac3f3efc07e659c035008e615e66,14,4,2561.96,302.82,2864.78,182.99714285714285
4e8dacf3d38f281ae26c3e0321d92d88,15,10,2644.95,216.16,2861.11,176.33
3a734b715d333a2588a3d54a0c9b8746,24,18,2463.52,395.64,2859.16,102.64666666666666
8a87611c08849ffeeccab52aa798b6c7,14,13,2369.8,485.32,2855.12,169.27142857142857
fdaaf5bfda82b7b80535610c831b8d09,15,10,2588.9,259.42,2848.32,172.59333333333333
bb5bd94c8f59cc050072d2930c869cac,17,16,2543.87,302.77,2846.64,149.63941176470587
8603f0038fe0e52fedd3382d266723de,10,10,2355.0,490.12,2845.12,235.5
1c40343cc5d18c2d8248ac2f3366de34,22,21,2461.41,378.01,2839.42,111.88227272727272
7fc87cc3e89b3d1d5cabdca32f8485aa,14,14,2153.9,681.92,2835.82,153.85
7238a95bb63ef7e498389fb863b834a1,15,15,2265.7,569.41,2835.11,151.04666666666665
cea729054f157f5870bdd321a958d994,26,24,2482.1,349.52,2831.62,95.46538461538462
ea6b12bf9ffe2bac34602ec631d97a47,11,11,2625.8,205.52,2831.32,238.70909090909092
0ed6ce5d87fd9c69eaacaeb778d67235,43,43,2141.42,687.83,2829.25,49.80046511627907
c013e57c075a06e5b5c48ee03c525719,45,42,1971.55,857.11,2828.66,43.812222222222225
ffdd9f82b9a447f6f8d4b91554cc7dd3,20,18,2101.2,727.46,2828.66,105.06
e9511df20ccd82658a30c37b7fb343af,30,22,2096.6,726.5,2823.1,69.88666666666667
458d868c9642f55f18f04e951a3fdde6,2,2,2718.0,104.75,2822.75,1359.0
1444c08e64d55fb3c25f0f09c07ffcf2,1,1,2749.0,69.74,2818.74,2749.0
6989574bd97d9773f10d232b6c07da59,7,7,2478.4,321.1,2799.5,354.0571428571429
1b7e5006cb25dd23ce8686691013b121,11,11,2636.74,149.22,2785.96,239.70363636363638
14a08204d03bb6b6bde8029f801ae0eb,38,28,2185.4,593.7,2779.1,57.51052631578948
729b2d09b2a0bdab221076327f13d050,61,49,1822.11,946.55,2768.66,29.87065573770492
fe49ee029e61e789a1f3a5525f57ba8d,17,17,2527.59,224.85,2752.44,148.68176470588236
f615fe7efbef0f4f08fd3086bc7a3e60,24,23,2359.27,389.69,2748.96,98.30291666666666
0015a82c2db000af6aaaf3ae2ecb0532,3,3,2685.0,63.06,2748.06,895.0
0ffa40d54288e4f3499b8780dd0f144f,35,33,2162.8,583.67,2746.47,61.794285714285714
8f78f0903005064036736c7173a5c2ed,21,13,2113.7,632.25,2745.95,100.65238095238095
e38db885400cd35c71dfd162f2c1dbcf,32,30,2066.8,670.75,2737.55,64.5875
6df688df543f90e9b38f4319e75a9d88,56,40,1949.96,783.6,2733.56,34.82071428571429
9a84ba99f5367fdbd4598363496f1ea2,16,16,2284.98,435.95,2720.93,142.81125
5eeb9c756d9780b96283e5a2ac6da334,9,9,2471.0,247.74,2718.74,274.55555555555554
df91910b6a03bb2e3358fa6a35e32f6f,14,14,2312.1,395.02,2707.12,165.15
c2d70ce2c5d0a2eb75e78668236e6dc8,15,13,2470.9,229.02,2699.92,164.72666666666666
de0c78824586e9a5f5f04fd84e25df39,16,14,2489.3,208.53,2697.83,155.58125
4978a02ea9c8be7a9b5480680f40334e,19,18,2356.61,340.23,2696.84,124.03210526315789
78c99c6dff4eeae5be99bf635ed21e3f,39,31,2030.88,664.89,2695.77,52.073846153846155
1354d51653f645349064725ed204e85e,20,18,2410.0,284.72,2694.72,120.5
ed859002ad59dbf8cf3602696a6c3000,13,7,2421.7,268.94,2690.64,186.2846153846154
fb89df7f89fd1b8f03fa2acca1ba7364,25,22,2220.0,467.43,2687.43,88.8
dc8798cbf453b7e0f98745e396cc5616,51,41,2056.3,624.4,2680.7,40.319607843137256
cfe94489ddd337d1e29e12f2a7205d10,24,20,2376.0,296.82,2672.82,99.0
a08692680c77d30a0b4280da5df01c5a,17,6,2433.0,227.91,2660.91,143.11764705882354
acadd4d36859671cb635527c6c977533,12,12,2381.0,265.94,2646.94,198.41666666666666
6bbcb8924baf70b7fe2fe2097e8cd407,11,10,2382.5,264.33,2646.83,216.5909090909091
d06d019f72a04e5497a0b64190af170c,17,17,2415.93,225.51,2641.44,142.11352941176472
fa74b2f3287d296e9fbd2cc80f2d1cf1,11,11,2459.89,175.79,2635.68,223.62636363636364
3d39fbf22a665714baf62fae36029e23,8,8,2504.2,130.63,2634.83,313.025
76833248bbc0e65a0293ec62023e4396,2,2,2399.98,230.7,2630.68,1199.99
7f7b8245c336066a1f9933c359f11d77,43,38,2094.36,535.87,2630.23,48.70604651162791
7b8e8ec35bad4b0ef7e3963650b0a87b,5,5,2244.28,372.02,2616.3,448.856
c6381d2d013342748761e906d45aff76,28,15,2042.98,571.28,2614.26,72.96357142857143
77a515caa36327151d1cc6c32a9f00e1,26,26,2217.39,396.19,2613.58,85.28423076923077
cd843d4cf8ef32827de0396605163ba3,5,5,1915.0,697.56,2612.56,383.0
34f563c82a85b99ae9e6d60db5fc2e28,8,8,2332.3,246.2,2578.5,291.5375
412a4720f3e9431b4afa1476a1acddbe,22,21,2058.1,511.06,2569.16,93.55
b83cedfb587e7911540e3f576d6917ce,25,24,2224.95,343.8,2568.75,88.998
723cd880edaacdb998898b67c8f9da30,12,11,2136.53,413.1,2549.63,178.04416666666665
3481aa57cd91f9f9d3fa1fa12d9a3bf7,25,25,1773.03,774.14,2547.17,70.9212
91f0eec23d4a61d7d7caeefa3f0ad1ca,11,11,2190.8,354.46,2545.26,199.16363636363636
cf2384dd2f1dddea3f838efed0945e65,16,16,2101.5,433.44,2534.94,131.34375
9bcdfa7b615b3abb9461d9e3ad9886ae,20,14,2126.07,397.72,2523.79,106.3035
120476eb7a04c149d14772edaf5d9bf2,6,4,2368.8,150.83,2519.63,394.8
e6a69c4a27dfdd98ffe5aa757ad744bc,29,24,2076.2,442.74,2518.94,71.59310344827587
8bdd8e3fd58bafa48af76b2c5fd71974,11,11,2324.82,190.73,2515.55,211.34727272727272
30c7f28fd3a5897b2c82d152bb760c17,7,7,2178.27,324.89,2503.16,311.18142857142857
0417b067eeab773d2f7061a726dc477f,13,13,1859.18,642.57,2501.75,143.01384615384615
17908cf9b444ee34047cadd5c0f4a516,11,11,1993.99,501.42,2495.41,181.2718181818182
1b1ae47a313a825a7ccceb8e2e30fa9d,11,11,2243.9,246.5,2490.4,203.9909090909091
165b1235e9e9942cb5fae67103576fb0,16,11,2085.15,404.65,2489.8,130.321875
4391ea5c5990502176a1dcda44a2373d,5,3,2349.0,135.3,2484.3,469.8
2be17df1c49978426251562096c3cc09,16,16,2165.0,312.55,2477.55,135.3125
bf84056e679dbe9c69929847a40e338f,40,36,2024.04,453.28,2477.32,50.601
f5f2ab9bdb6b30c14c61be68c5ed37da,18,18,2134.68,339.87,2474.55,118.59333333333333
272f092de69afedd4d2969440b37f18f,40,26,1935.33,536.01,2471.34,48.38325
2f09f7d37a97956d11cc1a7cadd5262b,12,11,2005.0,463.41,2468.41,167.08333333333334
53d00c40e32aeb924a84ce72b1af869d,17,17,2165.85,296.22,2462.07,127.40294117647059
4c8b8048e33af2bf94f2eb547746a916,27,23,2020.73,438.08,2458.81,74.84185185185186
8fe8786ee000001ab51d030dfd4a7bf1,5,5,2255.0,201.44,2456.44,451.0
3e8bd881d92466e63ba9e3e809cd3c50,10,9,2242.28,207.97,2450.25,224.228
e5475dcab1e07b63d7f6e902d8f5eda8,19,19,2192.0,251.22,2443.22,115.36842105263158
8ca1551acf9832a4cf467bbbac15851f,12,11,2176.4,266.54,2442.94,181.36666666666667
c8467937e403e76a8ee9f0ab13f6f5ef,33,30,1853.79,588.95,2442.74,56.17545454545454
6b536a23086fba0d58c08d68814397f6,23,19,2068.8,369.17,2437.97,89.94782608695652
373ee4a3a775a733770ca3f790b8b9ac,22,13,2141.49,290.32,2431.81,97.34045454545455
